table_name,column_name,data_type,enum_values,column_default,is_nullable,character_maximum_length,numeric_precision,numeric_scale,constraint_type,references,column_comment
service_providers,analytics_preferences,jsonb,null,'{}'::jsonb,YES,null,null,null,CHECK,null,null
service_providers,analytics_preferences,jsonb,null,'{}'::jsonb,YES,null,null,null,CHECK,null,null
service_providers,analytics_preferences,jsonb,null,'{}'::jsonb,YES,null,null,null,PRIMARY KEY,null,null
service_providers,last_analytics_view,timestamp with time zone,null,null,YES,null,null,null,PRIMARY KEY,null,null
service_providers,last_analytics_view,timestamp with time zone,null,null,YES,null,null,null,CHECK,null,null
service_providers,last_analytics_view,timestamp with time zone,null,null,YES,null,null,null,CHECK,null,null
service_providers,dashboard_layout,jsonb,null,"'{""widgets"": [""bookings"", ""revenue"", ""clients"", ""services""]}'::jsonb",YES,null,null,null,CHECK,null,null
service_providers,dashboard_layout,jsonb,null,"'{""widgets"": [""bookings"", ""revenue"", ""clients"", ""services""]}'::jsonb",YES,null,null,null,PRIMARY KEY,null,null
service_providers,dashboard_layout,jsonb,null,"'{""widgets"": [""bookings"", ""revenue"", ""clients"", ""services""]}'::jsonb",YES,null,null,null,CHECK,null,null
services,id,uuid,null,gen_random_uuid(),NO,null,null,null,PRIMARY KEY,null,null
services,id,uuid,null,gen_random_uuid(),NO,null,null,null,CHECK,null,null
services,id,uuid,null,gen_random_uuid(),NO,null,null,null,CHECK,null,null
services,id,uuid,null,gen_random_uuid(),NO,null,null,null,CHECK,null,null
services,id,uuid,null,gen_random_uuid(),NO,null,null,null,CHECK,null,null
services,id,uuid,null,gen_random_uuid(),NO,null,null,null,CHECK,null,null
services,id,uuid,null,gen_random_uuid(),NO,null,null,null,FOREIGN KEY,service_providers.id,null
services,provider_id,uuid,null,null,YES,null,null,null,PRIMARY KEY,null,null
services,provider_id,uuid,null,null,YES,null,null,null,CHECK,null,null
services,provider_id,uuid,null,null,YES,null,null,null,CHECK,null,null
services,provider_id,uuid,null,null,YES,null,null,null,CHECK,null,null
services,provider_id,uuid,null,null,YES,null,null,null,CHECK,null,null
services,provider_id,uuid,null,null,YES,null,null,null,CHECK,null,null
services,provider_id,uuid,null,null,YES,null,null,null,FOREIGN KEY,service_providers.id,null
services,title,text,null,null,NO,null,null,null,FOREIGN KEY,service_providers.id,null
services,title,text,null,null,NO,null,null,null,CHECK,null,null
services,title,text,null,null,NO,null,null,null,CHECK,null,null
services,title,text,null,null,NO,null,null,null,CHECK,null,null
services,title,text,null,null,NO,null,null,null,CHECK,null,null
services,title,text,null,null,NO,null,null,null,CHECK,null,null
services,title,text,null,null,NO,null,null,null,PRIMARY KEY,null,null
services,description,text,null,null,YES,null,null,null,CHECK,null,null
services,description,text,null,null,YES,null,null,null,PRIMARY KEY,null,null
services,description,text,null,null,YES,null,null,null,FOREIGN KEY,service_providers.id,null
services,description,text,null,null,YES,null,null,null,CHECK,null,null
services,description,text,null,null,YES,null,null,null,CHECK,null,null
services,description,text,null,null,YES,null,null,null,CHECK,null,null
services,description,text,null,null,YES,null,null,null,CHECK,null,null
services,category,text,null,null,NO,null,null,null,CHECK,null,null
services,category,text,null,null,NO,null,null,null,CHECK,null,null
services,category,text,null,null,NO,null,null,null,FOREIGN KEY,service_providers.id,null
services,category,text,null,null,NO,null,null,null,PRIMARY KEY,null,null
services,category,text,null,null,NO,null,null,null,CHECK,null,null
services,category,text,null,null,NO,null,null,null,CHECK,null,null
services,category,text,null,null,NO,null,null,null,CHECK,null,null
services,format,text,null,null,NO,null,null,null,CHECK,null,null
services,format,text,null,null,NO,null,null,null,CHECK,null,null
services,format,text,null,null,NO,null,null,null,CHECK,null,null
services,format,text,null,null,NO,null,null,null,CHECK,null,null
services,format,text,null,null,NO,null,null,null,PRIMARY KEY,null,null
services,format,text,null,null,NO,null,null,null,CHECK,null,null
services,format,text,null,null,NO,null,null,null,FOREIGN KEY,service_providers.id,null
services,price,numeric,null,null,NO,null,null,null,PRIMARY KEY,null,null
services,price,numeric,null,null,NO,null,null,null,FOREIGN KEY,service_providers.id,null
services,price,numeric,null,null,NO,null,null,null,CHECK,null,null
services,price,numeric,null,null,NO,null,null,null,CHECK,null,null
services,price,numeric,null,null,NO,null,null,null,CHECK,null,null
services,price,numeric,null,null,NO,null,null,null,CHECK,null,null
services,price,numeric,null,null,NO,null,null,null,CHECK,null,null
services,available,boolean,null,true,YES,null,null,null,CHECK,null,null
services,available,boolean,null,true,YES,null,null,null,CHECK,null,null
services,available,boolean,null,true,YES,null,null,null,CHECK,null,null
services,available,boolean,null,true,YES,null,null,null,PRIMARY KEY,null,null
services,available,boolean,null,true,YES,null,null,null,FOREIGN KEY,service_providers.id,null
services,available,boolean,null,true,YES,null,null,null,CHECK,null,null
services,available,boolean,null,true,YES,null,null,null,CHECK,null,null
services,created_at,timestamp with time zone,null,now(),YES,null,null,null,CHECK,null,null
services,created_at,timestamp with time zone,null,now(),YES,null,null,null,FOREIGN KEY,service_providers.id,null
services,created_at,timestamp with time zone,null,now(),YES,null,null,null,CHECK,null,null
services,created_at,timestamp with time zone,null,now(),YES,null,null,null,CHECK,null,null
services,created_at,timestamp with time zone,null,now(),YES,null,null,null,CHECK,null,null
services,created_at,timestamp with time zone,null,now(),YES,null,null,null,CHECK,null,null
services,created_at,timestamp with time zone,null,now(),YES,null,null,null,PRIMARY KEY,null,null
services,media_urls,ARRAY,null,null,YES,null,null,null,CHECK,null,null
services,media_urls,ARRAY,null,null,YES,null,null,null,CHECK,null,null
services,media_urls,ARRAY,null,null,YES,null,null,null,CHECK,null,null
services,media_urls,ARRAY,null,null,YES,null,null,null,FOREIGN KEY,service_providers.id,null
services,media_urls,ARRAY,null,null,YES,null,null,null,PRIMARY KEY,null,null
services,media_urls,ARRAY,null,null,YES,null,null,null,CHECK,null,null
services,media_urls,ARRAY,null,null,YES,null,null,null,CHECK,null,null
spatial_ref_sys,srid,integer,null,null,NO,null,32,0,CHECK,null,null
spatial_ref_sys,srid,integer,null,null,NO,null,32,0,PRIMARY KEY,null,null
spatial_ref_sys,srid,integer,null,null,NO,null,32,0,CHECK,null,null
spatial_ref_sys,auth_name,character varying,null,null,YES,256,null,null,PRIMARY KEY,null,null
spatial_ref_sys,auth_name,character varying,null,null,YES,256,null,null,CHECK,null,null
spatial_ref_sys,auth_name,character varying,null,null,YES,256,null,null,CHECK,null,null
spatial_ref_sys,auth_srid,integer,null,null,YES,null,32,0,PRIMARY KEY,null,null
spatial_ref_sys,auth_srid,integer,null,null,YES,null,32,0,CHECK,null,null
spatial_ref_sys,auth_srid,integer,null,null,YES,null,32,0,CHECK,null,null
spatial_ref_sys,srtext,character varying,null,null,YES,2048,null,null,CHECK,null,null
spatial_ref_sys,srtext,character varying,null,null,YES,2048,null,null,CHECK,null,null
spatial_ref_sys,srtext,character varying,null,null,YES,2048,null,null,PRIMARY KEY,null,null
spatial_ref_sys,proj4text,character varying,null,null,YES,2048,null,null,PRIMARY KEY,null,null
spatial_ref_sys,proj4text,character varying,null,null,YES,2048,null,null,CHECK,null,null
spatial_ref_sys,proj4text,character varying,null,null,YES,2048,null,null,CHECK,null,null
subgroups,id,uuid,null,gen_random_uuid(),NO,null,null,null,FOREIGN KEY,groups.id,null
subgroups,id,uuid,null,gen_random_uuid(),NO,null,null,null,CHECK,null,null
subgroups,id,uuid,null,gen_random_uuid(),NO,null,null,null,FOREIGN KEY,users.id,null
subgroups,id,uuid,null,gen_random_uuid(),NO,null,null,null,CHECK,null,null
subgroups,id,uuid,null,gen_random_uuid(),NO,null,null,null,PRIMARY KEY,null,null
subgroups,id,uuid,null,gen_random_uuid(),NO,null,null,null,FOREIGN KEY,user_profiles.id,null
subgroups,group_id,uuid,null,null,YES,null,null,null,FOREIGN KEY,user_profiles.id,null
subgroups,group_id,uuid,null,null,YES,null,null,null,CHECK,null,null
subgroups,group_id,uuid,null,null,YES,null,null,null,CHECK,null,null
subgroups,group_id,uuid,null,null,YES,null,null,null,FOREIGN KEY,users.id,null
subgroups,group_id,uuid,null,null,YES,null,null,null,FOREIGN KEY,groups.id,null
subgroups,group_id,uuid,null,null,YES,null,null,null,PRIMARY KEY,null,null
subgroups,created_by,uuid,null,null,YES,null,null,null,CHECK,null,null
subgroups,created_by,uuid,null,null,YES,null,null,null,CHECK,null,null
subgroups,created_by,uuid,null,null,YES,null,null,null,FOREIGN KEY,users.id,null
subgroups,created_by,uuid,null,null,YES,null,null,null,FOREIGN KEY,groups.id,null
subgroups,created_by,uuid,null,null,YES,null,null,null,PRIMARY KEY,null,null
subgroups,created_by,uuid,null,null,YES,null,null,null,FOREIGN KEY,user_profiles.id,null
subgroups,name,text,null,null,NO,null,null,null,CHECK,null,null
subgroups,name,text,null,null,NO,null,null,null,CHECK,null,null
subgroups,name,text,null,null,NO,null,null,null,FOREIGN KEY,users.id,null
subgroups,name,text,null,null,NO,null,null,null,FOREIGN KEY,groups.id,null
subgroups,name,text,null,null,NO,null,null,null,PRIMARY KEY,null,null
subgroups,name,text,null,null,NO,null,null,null,FOREIGN KEY,user_profiles.id,null
subgroups,description,text,null,null,YES,null,null,null,CHECK,null,null
subgroups,description,text,null,null,YES,null,null,null,CHECK,null,null
subgroups,description,text,null,null,YES,null,null,null,FOREIGN KEY,users.id,null
subgroups,description,text,null,null,YES,null,null,null,FOREIGN KEY,groups.id,null
subgroups,description,text,null,null,YES,null,null,null,PRIMARY KEY,null,null
subgroups,description,text,null,null,YES,null,null,null,FOREIGN KEY,user_profiles.id,null
subgroups,created_at,timestamp with time zone,null,now(),YES,null,null,null,CHECK,null,null
subgroups,created_at,timestamp with time zone,null,now(),YES,null,null,null,CHECK,null,null
subgroups,created_at,timestamp with time zone,null,now(),YES,null,null,null,FOREIGN KEY,users.id,null
subgroups,created_at,timestamp with time zone,null,now(),YES,null,null,null,FOREIGN KEY,groups.id,null
subgroups,created_at,timestamp with time zone,null,now(),YES,null,null,null,PRIMARY KEY,null,null
subgroups,created_at,timestamp with time zone,null,now(),YES,null,null,null,FOREIGN KEY,user_profiles.id,null
user_achievements,id,uuid,null,uuid_generate_v4(),NO,null,null,null,PRIMARY KEY,null,null
user_achievements,id,uuid,null,uuid_generate_v4(),NO,null,null,null,CHECK,null,null
user_achievements,id,uuid,null,uuid_generate_v4(),NO,null,null,null,CHECK,null,null
user_achievements,id,uuid,null,uuid_generate_v4(),NO,null,null,null,CHECK,null,null
user_achievements,id,uuid,null,uuid_generate_v4(),NO,null,null,null,CHECK,null,null
user_achievements,id,uuid,null,uuid_generate_v4(),NO,null,null,null,CHECK,null,null
user_achievements,id,uuid,null,uuid_generate_v4(),NO,null,null,null,CHECK,null,null
user_achievements,id,uuid,null,uuid_generate_v4(),NO,null,null,null,FOREIGN KEY,users.id,null
user_achievements,id,uuid,null,uuid_generate_v4(),NO,null,null,null,UNIQUE,null,null
user_achievements,user_id,uuid,null,null,NO,null,null,null,PRIMARY KEY,null,null
user_achievements,user_id,uuid,null,null,NO,null,null,null,CHECK,null,null
user_achievements,user_id,uuid,null,null,NO,null,null,null,CHECK,null,null
user_achievements,user_id,uuid,null,null,NO,null,null,null,CHECK,null,null
user_achievements,user_id,uuid,null,null,NO,null,null,null,CHECK,null,null
user_achievements,user_id,uuid,null,null,NO,null,null,null,CHECK,null,null
user_achievements,user_id,uuid,null,null,NO,null,null,null,CHECK,null,null
user_achievements,user_id,uuid,null,null,NO,null,null,null,FOREIGN KEY,users.id,null
user_achievements,user_id,uuid,null,null,NO,null,null,null,UNIQUE,null,null
user_achievements,achievement_type,text,null,null,NO,null,null,null,CHECK,null,null
user_achievements,achievement_type,text,null,null,NO,null,null,null,PRIMARY KEY,null,null
user_achievements,achievement_type,text,null,null,NO,null,null,null,UNIQUE,null,null
user_achievements,achievement_type,text,null,null,NO,null,null,null,FOREIGN KEY,users.id,null
user_achievements,achievement_type,text,null,null,NO,null,null,null,CHECK,null,null
user_achievements,achievement_type,text,null,null,NO,null,null,null,CHECK,null,null
user_achievements,achievement_type,text,null,null,NO,null,null,null,CHECK,null,null
user_achievements,achievement_type,text,null,null,NO,null,null,null,CHECK,null,null
user_achievements,achievement_type,text,null,null,NO,null,null,null,CHECK,null,null
user_achievements,progress,integer,null,0,NO,null,32,0,CHECK,null,null
user_achievements,progress,integer,null,0,NO,null,32,0,CHECK,null,null
user_achievements,progress,integer,null,0,NO,null,32,0,CHECK,null,null
user_achievements,progress,integer,null,0,NO,null,32,0,CHECK,null,null
user_achievements,progress,integer,null,0,NO,null,32,0,CHECK,null,null
user_achievements,progress,integer,null,0,NO,null,32,0,CHECK,null,null
user_achievements,progress,integer,null,0,NO,null,32,0,UNIQUE,null,null
user_achievements,progress,integer,null,0,NO,null,32,0,PRIMARY KEY,null,null
user_achievements,progress,integer,null,0,NO,null,32,0,FOREIGN KEY,users.id,null
user_achievements,target,integer,null,null,NO,null,32,0,CHECK,null,null
user_achievements,target,integer,null,null,NO,null,32,0,CHECK,null,null
user_achievements,target,integer,null,null,NO,null,32,0,CHECK,null,null
user_achievements,target,integer,null,null,NO,null,32,0,CHECK,null,null
user_achievements,target,integer,null,null,NO,null,32,0,UNIQUE,null,null
user_achievements,target,integer,null,null,NO,null,32,0,CHECK,null,null
user_achievements,target,integer,null,null,NO,null,32,0,CHECK,null,null
user_achievements,target,integer,null,null,NO,null,32,0,PRIMARY KEY,null,null
user_achievements,target,integer,null,null,NO,null,32,0,FOREIGN KEY,users.id,null
user_achievements,completed,boolean,null,false,NO,null,null,null,PRIMARY KEY,null,null
user_achievements,completed,boolean,null,false,NO,null,null,null,FOREIGN KEY,users.id,null
user_achievements,completed,boolean,null,false,NO,null,null,null,CHECK,null,null
user_achievements,completed,boolean,null,false,NO,null,null,null,CHECK,null,null
user_achievements,completed,boolean,null,false,NO,null,null,null,CHECK,null,null
user_achievements,completed,boolean,null,false,NO,null,null,null,CHECK,null,null
user_achievements,completed,boolean,null,false,NO,null,null,null,CHECK,null,null
user_achievements,completed,boolean,null,false,NO,null,null,null,CHECK,null,null
user_achievements,completed,boolean,null,false,NO,null,null,null,UNIQUE,null,null
user_achievements,created_at,timestamp with time zone,null,now(),YES,null,null,null,CHECK,null,null
user_achievements,created_at,timestamp with time zone,null,now(),YES,null,null,null,CHECK,null,null
user_achievements,created_at,timestamp with time zone,null,now(),YES,null,null,null,CHECK,null,null
user_achievements,created_at,timestamp with time zone,null,now(),YES,null,null,null,CHECK,null,null
user_achievements,created_at,timestamp with time zone,null,now(),YES,null,null,null,CHECK,null,null
user_achievements,created_at,timestamp with time zone,null,now(),YES,null,null,null,FOREIGN KEY,users.id,null
user_achievements,created_at,timestamp with time zone,null,now(),YES,null,null,null,UNIQUE,null,null
user_achievements,created_at,timestamp with time zone,null,now(),YES,null,null,null,PRIMARY KEY,null,null
user_achievements,created_at,timestamp with time zone,null,now(),YES,null,null,null,CHECK,null,null
user_achievements,updated_at,timestamp with time zone,null,now(),YES,null,null,null,CHECK,null,null
user_achievements,updated_at,timestamp with time zone,null,now(),YES,null,null,null,PRIMARY KEY,null,null
user_achievements,updated_at,timestamp with time zone,null,now(),YES,null,null,null,UNIQUE,null,null
user_achievements,updated_at,timestamp with time zone,null,now(),YES,null,null,null,FOREIGN KEY,users.id,null
user_achievements,updated_at,timestamp with time zone,null,now(),YES,null,null,null,CHECK,null,null
user_achievements,updated_at,timestamp with time zone,null,now(),YES,null,null,null,CHECK,null,null
user_achievements,updated_at,timestamp with time zone,null,now(),YES,null,null,null,CHECK,null,null
user_achievements,updated_at,timestamp with time zone,null,now(),YES,null,null,null,CHECK,null,null
user_achievements,updated_at,timestamp with time zone,null,now(),YES,null,null,null,CHECK,null,null
user_badges,id,uuid,null,uuid_generate_v4(),NO,null,null,null,CHECK,null,null
user_badges,id,uuid,null,uuid_generate_v4(),NO,null,null,null,CHECK,null,null
user_badges,id,uuid,null,uuid_generate_v4(),NO,null,null,null,PRIMARY KEY,null,null
user_badges,id,uuid,null,uuid_generate_v4(),NO,null,null,null,UNIQUE,null,null
user_badges,id,uuid,null,uuid_generate_v4(),NO,null,null,null,FOREIGN KEY,users.id,null
user_badges,id,uuid,null,uuid_generate_v4(),NO,null,null,null,FOREIGN KEY,badge_definitions.id,null
user_badges,id,uuid,null,uuid_generate_v4(),NO,null,null,null,CHECK,null,null
user_badges,id,uuid,null,uuid_generate_v4(),NO,null,null,null,CHECK,null,null
user_badges,id,uuid,null,uuid_generate_v4(),NO,null,null,null,CHECK,null,null
user_badges,user_id,uuid,null,null,NO,null,null,null,CHECK,null,null
user_badges,user_id,uuid,null,null,NO,null,null,null,CHECK,null,null
user_badges,user_id,uuid,null,null,NO,null,null,null,PRIMARY KEY,null,null
user_badges,user_id,uuid,null,null,NO,null,null,null,UNIQUE,null,null
user_badges,user_id,uuid,null,null,NO,null,null,null,FOREIGN KEY,users.id,null
user_badges,user_id,uuid,null,null,NO,null,null,null,FOREIGN KEY,badge_definitions.id,null
user_badges,user_id,uuid,null,null,NO,null,null,null,CHECK,null,null
user_badges,user_id,uuid,null,null,NO,null,null,null,CHECK,null,null
user_badges,user_id,uuid,null,null,NO,null,null,null,CHECK,null,null
user_badges,badge_id,uuid,null,null,NO,null,null,null,CHECK,null,null
user_badges,badge_id,uuid,null,null,NO,null,null,null,PRIMARY KEY,null,null
user_badges,badge_id,uuid,null,null,NO,null,null,null,UNIQUE,null,null
user_badges,badge_id,uuid,null,null,NO,null,null,null,FOREIGN KEY,users.id,null
user_badges,badge_id,uuid,null,null,NO,null,null,null,FOREIGN KEY,badge_definitions.id,null
user_badges,badge_id,uuid,null,null,NO,null,null,null,CHECK,null,null
user_badges,badge_id,uuid,null,null,NO,null,null,null,CHECK,null,null
user_badges,badge_id,uuid,null,null,NO,null,null,null,CHECK,null,null
user_badges,badge_id,uuid,null,null,NO,null,null,null,CHECK,null,null
user_badges,awarded_at,timestamp with time zone,null,now(),YES,null,null,null,CHECK,null,null
user_badges,awarded_at,timestamp with time zone,null,now(),YES,null,null,null,PRIMARY KEY,null,null
user_badges,awarded_at,timestamp with time zone,null,now(),YES,null,null,null,CHECK,null,null
user_badges,awarded_at,timestamp with time zone,null,now(),YES,null,null,null,UNIQUE,null,null
user_badges,awarded_at,timestamp with time zone,null,now(),YES,null,null,null,FOREIGN KEY,users.id,null
user_badges,awarded_at,timestamp with time zone,null,now(),YES,null,null,null,FOREIGN KEY,badge_definitions.id,null
user_badges,awarded_at,timestamp with time zone,null,now(),YES,null,null,null,CHECK,null,null
user_badges,awarded_at,timestamp with time zone,null,now(),YES,null,null,null,CHECK,null,null
user_badges,awarded_at,timestamp with time zone,null,now(),YES,null,null,null,CHECK,null,null
user_badges,is_claimed,boolean,null,false,NO,null,null,null,CHECK,null,null
user_badges,is_claimed,boolean,null,false,NO,null,null,null,CHECK,null,null
user_badges,is_claimed,boolean,null,false,NO,null,null,null,CHECK,null,null
user_badges,is_claimed,boolean,null,false,NO,null,null,null,PRIMARY KEY,null,null
user_badges,is_claimed,boolean,null,false,NO,null,null,null,UNIQUE,null,null
user_badges,is_claimed,boolean,null,false,NO,null,null,null,FOREIGN KEY,users.id,null
user_badges,is_claimed,boolean,null,false,NO,null,null,null,CHECK,null,null
user_badges,is_claimed,boolean,null,false,NO,null,null,null,CHECK,null,null
user_badges,is_claimed,boolean,null,false,NO,null,null,null,FOREIGN KEY,badge_definitions.id,null
user_badges,claimed_at,timestamp with time zone,null,null,YES,null,null,null,CHECK,null,null
user_badges,claimed_at,timestamp with time zone,null,null,YES,null,null,null,CHECK,null,null
user_badges,claimed_at,timestamp with time zone,null,null,YES,null,null,null,CHECK,null,null
user_badges,claimed_at,timestamp with time zone,null,null,YES,null,null,null,CHECK,null,null
user_badges,claimed_at,timestamp with time zone,null,null,YES,null,null,null,CHECK,null,null
user_badges,claimed_at,timestamp with time zone,null,null,YES,null,null,null,FOREIGN KEY,badge_definitions.id,null
user_badges,claimed_at,timestamp with time zone,null,null,YES,null,null,null,FOREIGN KEY,users.id,null
user_badges,claimed_at,timestamp with time zone,null,null,YES,null,null,null,UNIQUE,null,null
user_badges,claimed_at,timestamp with time zone,null,null,YES,null,null,null,PRIMARY KEY,null,null
user_badges,is_notified,boolean,null,false,NO,null,null,null,CHECK,null,null
user_badges,is_notified,boolean,null,false,NO,null,null,null,CHECK,null,null
user_badges,is_notified,boolean,null,false,NO,null,null,null,CHECK,null,null
user_badges,is_notified,boolean,null,false,NO,null,null,null,PRIMARY KEY,null,null
user_badges,is_notified,boolean,null,false,NO,null,null,null,UNIQUE,null,null
user_badges,is_notified,boolean,null,false,NO,null,null,null,FOREIGN KEY,users.id,null
user_badges,is_notified,boolean,null,false,NO,null,null,null,FOREIGN KEY,badge_definitions.id,null
user_badges,is_notified,boolean,null,false,NO,null,null,null,CHECK,null,null
user_badges,is_notified,boolean,null,false,NO,null,null,null,CHECK,null,null
user_points,id,uuid,null,uuid_generate_v4(),NO,null,null,null,PRIMARY KEY,null,null
user_points,id,uuid,null,uuid_generate_v4(),NO,null,null,null,UNIQUE,null,null
user_points,id,uuid,null,uuid_generate_v4(),NO,null,null,null,CHECK,null,null
user_points,id,uuid,null,uuid_generate_v4(),NO,null,null,null,CHECK,null,null
user_points,id,uuid,null,uuid_generate_v4(),NO,null,null,null,CHECK,null,null
user_points,id,uuid,null,uuid_generate_v4(),NO,null,null,null,FOREIGN KEY,users.id,null
user_points,id,uuid,null,uuid_generate_v4(),NO,null,null,null,CHECK,null,null
user_points,id,uuid,null,uuid_generate_v4(),NO,null,null,null,CHECK,null,null
user_points,user_id,uuid,null,null,NO,null,null,null,CHECK,null,null
user_points,user_id,uuid,null,null,NO,null,null,null,CHECK,null,null
user_points,user_id,uuid,null,null,NO,null,null,null,CHECK,null,null
user_points,user_id,uuid,null,null,NO,null,null,null,PRIMARY KEY,null,null
user_points,user_id,uuid,null,null,NO,null,null,null,UNIQUE,null,null
user_points,user_id,uuid,null,null,NO,null,null,null,FOREIGN KEY,users.id,null
user_points,user_id,uuid,null,null,NO,null,null,null,CHECK,null,null
user_points,user_id,uuid,null,null,NO,null,null,null,CHECK,null,null
user_points,total_points,integer,null,0,NO,null,32,0,FOREIGN KEY,users.id,null
user_points,total_points,integer,null,0,NO,null,32,0,UNIQUE,null,null
user_points,total_points,integer,null,0,NO,null,32,0,PRIMARY KEY,null,null
user_points,total_points,integer,null,0,NO,null,32,0,CHECK,null,null
user_points,total_points,integer,null,0,NO,null,32,0,CHECK,null,null
user_points,total_points,integer,null,0,NO,null,32,0,CHECK,null,null
user_points,total_points,integer,null,0,NO,null,32,0,CHECK,null,null
user_points,total_points,integer,null,0,NO,null,32,0,CHECK,null,null
user_points,available_points,integer,null,0,NO,null,32,0,FOREIGN KEY,users.id,null
user_points,available_points,integer,null,0,NO,null,32,0,PRIMARY KEY,null,null
user_points,available_points,integer,null,0,NO,null,32,0,CHECK,null,null
user_points,available_points,integer,null,0,NO,null,32,0,CHECK,null,null
user_points,available_points,integer,null,0,NO,null,32,0,CHECK,null,null
user_points,available_points,integer,null,0,NO,null,32,0,CHECK,null,null
user_points,available_points,integer,null,0,NO,null,32,0,CHECK,null,null
user_points,available_points,integer,null,0,NO,null,32,0,UNIQUE,null,null
user_points,lifetime_points,integer,null,0,NO,null,32,0,PRIMARY KEY,null,null
user_points,lifetime_points,integer,null,0,NO,null,32,0,CHECK,null,null
user_points,lifetime_points,integer,null,0,NO,null,32,0,CHECK,null,null
user_points,lifetime_points,integer,null,0,NO,null,32,0,CHECK,null,null
user_points,lifetime_points,integer,null,0,NO,null,32,0,CHECK,null,null
user_points,lifetime_points,integer,null,0,NO,null,32,0,CHECK,null,null
user_points,lifetime_points,integer,null,0,NO,null,32,0,FOREIGN KEY,users.id,null
user_points,lifetime_points,integer,null,0,NO,null,32,0,UNIQUE,null,null
user_points,created_at,timestamp with time zone,null,now(),YES,null,null,null,CHECK,null,null
user_points,created_at,timestamp with time zone,null,now(),YES,null,null,null,PRIMARY KEY,null,null
user_points,created_at,timestamp with time zone,null,now(),YES,null,null,null,UNIQUE,null,null
user_points,created_at,timestamp with time zone,null,now(),YES,null,null,null,FOREIGN KEY,users.id,null
user_points,created_at,timestamp with time zone,null,now(),YES,null,null,null,CHECK,null,null
user_points,created_at,timestamp with time zone,null,now(),YES,null,null,null,CHECK,null,null
user_points,created_at,timestamp with time zone,null,now(),YES,null,null,null,CHECK,null,null
user_points,created_at,timestamp with time zone,null,now(),YES,null,null,null,CHECK,null,null
user_points,updated_at,timestamp with time zone,null,now(),YES,null,null,null,CHECK,null,null
user_points,updated_at,timestamp with time zone,null,now(),YES,null,null,null,PRIMARY KEY,null,null
user_points,updated_at,timestamp with time zone,null,now(),YES,null,null,null,UNIQUE,null,null
user_points,updated_at,timestamp with time zone,null,now(),YES,null,null,null,FOREIGN KEY,users.id,null
user_points,updated_at,timestamp with time zone,null,now(),YES,null,null,null,CHECK,null,null
user_points,updated_at,timestamp with time zone,null,now(),YES,null,null,null,CHECK,null,null
user_points,updated_at,timestamp with time zone,null,now(),YES,null,null,null,CHECK,null,null
user_points,updated_at,timestamp with time zone,null,now(),YES,null,null,null,CHECK,null,null
user_profiles,id,uuid,null,null,NO,null,null,null,FOREIGN KEY,users.id,null
user_profiles,id,uuid,null,null,NO,null,null,null,CHECK,null,null
user_profiles,id,uuid,null,null,NO,null,null,null,CHECK,null,null
user_profiles,id,uuid,null,null,NO,null,null,null,FOREIGN KEY,users.id,null
user_profiles,id,uuid,null,null,NO,null,null,null,UNIQUE,null,null
user_profiles,id,uuid,null,null,NO,null,null,null,UNIQUE,null,null
user_profiles,id,uuid,null,null,NO,null,null,null,PRIMARY KEY,null,null
user_profiles,id,uuid,null,null,NO,null,null,null,CHECK,null,null
user_profiles,username,text,null,null,YES,null,null,null,CHECK,null,null
user_profiles,username,text,null,null,YES,null,null,null,FOREIGN KEY,users.id,null
user_profiles,username,text,null,null,YES,null,null,null,CHECK,null,null
user_profiles,username,text,null,null,YES,null,null,null,CHECK,null,null
user_profiles,username,text,null,null,YES,null,null,null,FOREIGN KEY,users.id,null
user_profiles,username,text,null,null,YES,null,null,null,UNIQUE,null,null
user_profiles,username,text,null,null,YES,null,null,null,UNIQUE,null,null
user_profiles,username,text,null,null,YES,null,null,null,PRIMARY KEY,null,null
user_profiles,full_name,text,null,null,YES,null,null,null,UNIQUE,null,null
user_profiles,full_name,text,null,null,YES,null,null,null,UNIQUE,null,null
user_profiles,full_name,text,null,null,YES,null,null,null,FOREIGN KEY,users.id,null
user_profiles,full_name,text,null,null,YES,null,null,null,CHECK,null,null
user_profiles,full_name,text,null,null,YES,null,null,null,CHECK,null,null
user_profiles,full_name,text,null,null,YES,null,null,null,CHECK,null,null
user_profiles,full_name,text,null,null,YES,null,null,null,PRIMARY KEY,null,null
user_profiles,full_name,text,null,null,YES,null,null,null,FOREIGN KEY,users.id,null
user_profiles,avatar_url,text,null,null,YES,null,null,null,FOREIGN KEY,users.id,null
user_profiles,avatar_url,text,null,null,YES,null,null,null,FOREIGN KEY,users.id,null
user_profiles,avatar_url,text,null,null,YES,null,null,null,CHECK,null,null
user_profiles,avatar_url,text,null,null,YES,null,null,null,PRIMARY KEY,null,null
user_profiles,avatar_url,text,null,null,YES,null,null,null,UNIQUE,null,null
user_profiles,avatar_url,text,null,null,YES,null,null,null,UNIQUE,null,null
user_profiles,avatar_url,text,null,null,YES,null,null,null,CHECK,null,null
user_profiles,avatar_url,text,null,null,YES,null,null,null,CHECK,null,null
user_profiles,bio,text,null,null,YES,null,null,null,CHECK,null,null
user_profiles,bio,text,null,null,YES,null,null,null,FOREIGN KEY,users.id,null
user_profiles,bio,text,null,null,YES,null,null,null,CHECK,null,null
user_profiles,bio,text,null,null,YES,null,null,null,CHECK,null,null
